Timestamp,Millis,thumb_tm_aa,thumb_tm_flex,thumb_mcp_aa,thumb_mcp_flex,index_mcp_aa,index_mcp_flex,index_pip,middle_mcp_aa,middle_mcp_flex,middle_pip,ring_mcp_aa,ring_mcp_flex,ring_pip,little_mcp_aa,little_mcp_flex,little_pip
Mon Dec 02 20:54:42 2024,355,-31.729,-31.729,-0.851,-0.851,-3.442,10.842,5.121,0.417,10.895,7.681,-7.689,2.577,5.300,16.901,-1.010,6.229
Mon Dec 02 20:54:42 2024,360,-31.687,-31.687,-0.911,-0.911,-3.497,10.815,5.092,0.390,10.908,7.621,-7.801,2.487,5.218,16.886,-0.968,6.172
Mon Dec 02 20:54:42 2024,365,-31.641,-31.641,-0.969,-0.969,-3.545,10.790,5.068,0.366,10.909,7.569,-7.911,2.401,5.149,16.879,-0.926,6.132
Mon Dec 02 20:54:42 2024,370,-31.647,-31.647,-0.955,-0.955,-3.591,10.786,5.100,0.398,10.987,7.629,-7.906,2.421,5.197,16.955,-0.948,6.182
Mon Dec 02 20:54:42 2024,375,-31.690,-31.690,-0.888,-0.888,-3.631,10.799,5.170,0.474,11.115,7.766,-7.814,2.520,5.330,17.086,-1.015,6.295
Mon Dec 02 20:54:42 2024,380,-31.732,-31.732,-0.827,-0.827,-3.669,10.802,5.231,0.547,11.218,7.886,-7.725,2.610,5.451,17.202,-1.083,6.389
Mon Dec 02 20:54:42 2024,385,-31.712,-31.712,-0.873,-0.873,-3.654,10.731,5.165,0.483,11.033,7.761,-7.734,2.551,5.353,17.091,-1.089,6.223
Mon Dec 02 20:54:42 2024,390,-31.695,-31.695,-0.912,-0.912,-3.642,10.671,5.109,0.432,10.875,7.655,-7.741,2.501,5.271,16.996,-1.095,6.085
Mon Dec 02 20:54:42 2024,395,-31.663,-31.663,-0.915,-0.915,-3.609,10.698,5.097,0.424,10.855,7.615,-7.730,2.560,5.236,16.972,-1.101,6.030
Mon Dec 02 20:54:42 2024,400,-31.620,-31.620,-0.883,-0.883,-3.558,10.804,5.128,0.456,10.966,7.642,-7.703,2.717,5.246,17.016,-1.107,6.060
Mon Dec 02 20:54:42 2024,405,-31.587,-31.587,-0.858,-0.858,-3.524,10.865,5.153,0.473,11.023,7.674,-7.673,2.830,5.274,17.065,-1.109,6.102
Mon Dec 02 20:54:42 2024,410,-31.579,-31.579,-0.857,-0.857,-3.531,10.810,5.163,0.450,10.946,7.720,-7.641,2.826,5.341,17.117,-1.101,6.171
Mon Dec 02 20:54:42 2024,415,-31.576,-31.576,-0.857,-0.857,-3.544,10.743,5.170,0.425,10.857,7.767,-7.610,2.808,5.411,17.168,-1.092,6.241
Mon Dec 02 20:54:42 2024,420,-31.559,-31.559,-0.839,-0.839,-3.558,10.653,5.158,0.441,10.888,7.807,-7.602,2.797,5.437,17.187,-1.105,6.269
Mon Dec 02 20:54:42 2024,425,-31.540,-31.540,-0.815,-0.815,-3.571,10.573,5.139,0.476,10.978,7.834,-7.608,2.792,5.433,17.185,-1.126,6.267
Mon Dec 02 20:54:42 2024,430,-31.526,-31.526,-0.774,-0.774,-3.565,10.557,5.115,0.507,11.034,7.823,-7.614,2.768,5.402,17.164,-1.136,6.248
Mon Dec 02 20:54:42 2024,435,-31.529,-31.529,-0.703,-0.703,-3.515,10.713,5.088,0.510,10.985,7.719,-7.618,2.704,5.310,17.106,-1.111,6.192
Mon Dec 02 20:54:42 2024,440,-31.527,-31.527,-0.656,-0.656,-3.479,10.828,5.066,0.514,10.961,7.647,-7.620,2.659,5.241,17.066,-1.089,6.152
Mon Dec 02 20:54:42 2024,445,-31.496,-31.496,-0.675,-0.675,-3.479,10.860,5.062,0.534,11.023,7.662,-7.619,2.657,5.220,17.080,-1.062,6.145
Mon Dec 02 20:54:42 2024,450,-31.448,-31.448,-0.744,-0.744,-3.508,10.814,5.073,0.560,11.144,7.747,-7.616,2.694,5.242,17.135,-1.038,6.167
Mon Dec 02 20:54:42 2024,455,-31.421,-31.421,-0.760,-0.760,-3.538,10.779,5.076,0.553,11.209,7.771,-7.625,2.729,5.224,17.154,-1.025,6.147
Mon Dec 02 20:54:42 2024,460,-31.435,-31.435,-0.686,-0.686,-3.557,10.773,5.066,0.492,11.161,7.690,-7.649,2.750,5.151,17.113,-1.035,6.066
Mon Dec 02 20:54:42 2024,465,-31.447,-31.447,-0.620,-0.620,-3.575,10.768,5.058,0.440,11.118,7.618,-7.671,2.769,5.086,17.076,-1.044,5.995
Mon Dec 02 20:54:42 2024,470,-31.451,-31.451,-0.528,-0.528,-3.566,10.700,5.035,0.441,11.123,7.633,-7.659,2.703,5.118,17.116,-1.084,6.037
Mon Dec 02 20:54:42 2024,475,-31.451,-31.451,-0.448,-0.448,-3.551,10.626,5.010,0.456,11.142,7.672,-7.640,2.625,5.173,17.172,-1.125,6.105
Mon Dec 02 20:54:42 2024,480,-31.434,-31.434,-0.400,-0.400,-3.534,10.637,5.042,0.478,11.186,7.715,-7.614,2.642,5.227,17.231,-1.155,6.145
Mon Dec 02 20:54:42 2024,485,-31.383,-31.383,-0.401,-0.401,-3.508,10.800,5.175,0.511,11.281,7.774,-7.570,2.830,5.289,17.304,-1.167,6.140
Mon Dec 02 20:54:42 2024,490,-31.340,-31.340,-0.403,-0.403,-3.488,10.936,5.285,0.541,11.361,7.825,-7.533,2.993,5.344,17.363,-1.174,6.136
Mon Dec 02 20:54:42 2024,495,-31.308,-31.308,-0.396,-0.396,-3.496,10.881,5.229,0.545,11.376,7.857,-7.519,3.038,5.384,17.340,-1.111,6.163
Mon Dec 02 20:54:42 2024,500,-31.267,-31.267,-0.388,-0.388,-3.507,10.810,5.156,0.551,11.397,7.899,-7.501,3.097,5.437,17.310,-1.029,6.197
Mon Dec 02 20:54:42 2024,505,-31.259,-31.259,-0.295,-0.295,-3.505,10.796,5.168,0.558,11.455,7.940,-7.488,3.132,5.469,17.276,-1.007,6.229
Mon Dec 02 20:54:42 2024,510,-31.273,-31.273,-0.162,-0.162,-3.496,10.818,5.235,0.566,11.539,7.978,-7.479,3.153,5.487,17.238,-1.022,6.259
Mon Dec 02 20:54:42 2024,515,-31.275,-31.275,-0.117,0.117,-3.484,10.834,5.285,0.569,11.606,8.021,-7.478,3.160,5.502,17.213,-1.033,6.285
Mon Dec 02 20:54:42 2024,520,-31.195,-31.195,-0.130,0.035,-3.442,10.838,5.304,0.541,11.652,8.162,-7.540,3.070,5.530,17.243,-1.030,6.316
Mon Dec 02 20:54:42 2024,525,-31.131,-31.131,-0.168,-0.168,-3.411,10.839,5.312,0.519,11.680,8.270,-7.590,2.998,5.551,17.271,-1.025,6.337
Mon Dec 02 20:54:42 2024,530,-31.103,-31.103,-0.197,-0.197,-3.346,10.911,5.301,0.455,11.754,8.375,-7.596,3.054,5.632,17.290,-0.906,6.482
Mon Dec 02 20:54:42 2024,535,-31.126,-31.126,-0.186,-0.186,-3.275,11.030,5.276,0.375,11.844,8.431,-7.551,3.229,5.746,17.290,-0.714,6.702
Mon Dec 02 20:54:42 2024,540,-31.134,-31.134,-0.170,-0.170,-3.215,11.115,5.260,0.323,11.880,8.476,-7.525,3.339,5.840,17.278,-0.575,6.874
Mon Dec 02 20:54:42 2024,545,-31.081,-31.081,-0.133,-0.133,-3.198,11.054,5.285,0.370,11.703,8.478,-7.580,3.180,5.847,17.222,-0.645,6.838
Mon Dec 02 20:54:42 2024,550,-31.033,-31.033,-0.103,-0.103,-3.183,10.998,5.308,0.413,11.540,8.479,-7.630,3.035,5.855,17.170,-0.710,6.805
Mon Dec 02 20:54:42 2024,555,-31.026,-31.026,-0.124,-0.124,-3.202,10.994,5.354,0.414,11.427,8.490,-7.736,2.921,5.835,17.130,-0.767,6.769
Mon Dec 02 20:54:42 2024,560,-31.045,-31.045,-0.175,-0.175,-3.235,11.022,5.400,0.388,11.380,8.504,-7.839,2.863,5.806,17.110,-0.800,6.743
Mon Dec 02 20:54:42 2024,565,-31.032,-31.032,-0.236,-0.236,-3.243,11.058,5.436,0.367,11.404,8.516,-7.903,2.858,5.771,17.109,-0.803,6.716
Mon Dec 02 20:54:42 2024,570,-30.956,-30.956,-0.292,-0.292,-3.194,11.093,5.433,0.364,11.564,8.518,-7.854,2.968,5.739,17.148,-0.744,6.701
Mon Dec 02 20:54:42 2024,575,-30.881,-30.881,-0.346,-0.346,-3.143,11.124,5.425,0.363,11.721,8.520,-7.797,3.077,5.712,17.187,-0.684,6.689
Mon Dec 02 20:54:42 2024,580,-30.877,-30.877,-0.327,-0.327,-3.165,11.069,5.392,0.333,11.626,8.467,-7.760,3.082,5.734,17.247,-0.731,6.733
Mon Dec 02 20:54:42 2024,585,-30.904,-30.904,-0.281,-0.281,-3.214,10.983,5.351,0.299,11.431,8.396,-7.735,3.041,5.775,17.310,-0.818,6.798
Mon Dec 02 20:54:42 2024,590,-30.909,-30.909,-0.263,-0.263,-3.250,10.928,5.336,0.288,11.260,8.347,-7.754,2.966,5.792,17.341,-0.909,6.814
Mon Dec 02 20:54:42 2024,595,-30.841,-30.841,-0.342,-0.342,-3.227,10.990,5.412,0.341,11.226,8.390,-7.919,2.800,5.720,17.250,-0.988,6.659
Mon Dec 02 20:54:42 2024,600,-30.781,-30.781,-0.410,-0.410,-3.210,11.050,5.478,0.392,11.216,8.436,-8.057,2.673,5.662,17.173,-1.055,6.530
Mon Dec 02 20:54:42 2024,605,-30.756,-30.756,-0.408,-0.408,-3.233,11.126,5.500,0.373,11.475,8.555,-8.015,2.844,5.714,17.207,-1.039,6.571
Mon Dec 02 20:54:42 2024,610,-30.739,-30.739,-0.383,-0.383,-3.271,11.213,5.511,0.332,11.842,8.706,-7.912,3.125,5.804,17.280,-0.997,6.669
Mon Dec 02 20:54:42 2024,615,-30.712,-30.712,-0.382,-0.382,-3.257,11.268,5.528,0.308,11.904,8.749,-7.906,3.172,5.831,17.298,-0.958,6.725
Mon Dec 02 20:54:42 2024,620,-30.662,-30.662,-0.406,-0.406,-3.176,11.309,5.561,0.295,11.631,8.680,-8.009,2.961,5.797,17.258,-0.907,6.751
Mon Dec 02 20:54:42 2024,625,-30.611,-30.611,-0.431,-0.431,-3.094,11.346,5.594,0.288,11.343,8.604,-8.118,2.739,5.758,17.215,-0.858,6.774
Mon Dec 02 20:54:42 2024,630,-30.576,-30.576,-0.484,-0.484,-3.137,11.239,5.658,0.324,11.402,8.771,-8.078,2.766,5.871,17.233,-0.991,6.756
Mon Dec 02 20:54:42 2024,635,-30.548,-30.548,-0.533,-0.533,-3.193,11.126,5.718,0.366,11.505,8.949,-8.021,2.827,5.991,17.255,-1.131,6.736
Mon Dec 02 20:54:42 2024,640,-30.530,-30.530,-0.568,-0.568,-3.208,11.144,5.791,0.405,11.589,9.061,-8.000,2.873,6.057,17.263,-1.228,6.715
Mon Dec 02 20:54:42 2024,645,-30.528,-30.528,-0.574,-0.574,-3.154,11.379,5.879,0.427,11.634,9.050,-8.039,2.889,6.020,17.245,-1.240,6.694
Mon Dec 02 20:54:42 2024,650,-30.526,-30.526,-0.580,-0.580,-3.099,11.615,5.967,0.450,11.679,9.039,-8.079,2.905,5.984,17.228,-1.251,6.673
Mon Dec 02 20:54:42 2024,655,-30.487,-30.487,-0.582,-0.582,-3.074,11.603,5.815,0.507,11.862,9.050,-8.020,2.924,5.938,17.306,-1.184,6.728
Mon Dec 02 20:54:42 2024,660,-30.447,-30.447,-0.585,-0.585,-3.053,11.575,5.659,0.564,12.038,9.061,-7.959,2.943,5.895,17.382,-1.120,6.784
Mon Dec 02 20:54:42 2024,665,-30.438,-30.438,-0.654,-0.654,-3.050,11.557,5.612,0.530,12.008,9.031,-7.962,2.967,5.915,17.452,-1.072,6.877
Mon Dec 02 20:54:42 2024,670,-30.451,-30.451,-0.757,-0.757,-3.061,11.549,5.645,0.443,11.845,8.978,-8.008,2.993,5.973,17.506,-1.045,6.979
Mon Dec 02 20:54:42 2024,675,-30.461,-30.461,-0.853,-0.853,-3.064,11.544,5.676,0.372,11.674,8.919,-8.042,3.019,6.024,17.565,-1.034,7.072
Mon Dec 02 20:54:42 2024,680,-30.443,-30.443,-0.782,-0.782,-3.020,11.566,5.655,0.448,11.667,8.895,-7.965,3.020,5.966,17.591,-1.136,6.980
Mon Dec 02 20:54:42 2024,685,-30.426,-30.426,-0.716,-0.716,-2.978,11.588,5.636,0.523,11.660,8.873,-7.892,3.019,5.912,17.614,-1.232,6.896
Mon Dec 02 20:54:42 2024,690,-30.428,-30.428,-0.690,-0.690,-2.948,11.615,5.679,0.527,11.623,8.908,-7.870,3.051,5.951,17.593,-1.242,6.898
Mon Dec 02 20:54:42 2024,695,-30.439,-30.439,-0.687,-0.687,-2.928,11.640,5.745,0.497,11.578,8.963,-7.877,3.093,6.027,17.554,-1.209,6.943
Mon Dec 02 20:54:42 2024,700,-30.447,-30.447,-0.689,-0.689,-2.908,11.658,5.802,0.489,11.550,9.023,-7.865,3.128,6.104,17.538,-1.220,6.974
Mon Dec 02 20:54:42 2024,705,-30.445,-30.445,-0.705,-0.705,-2.894,11.647,5.815,0.549,11.579,9.075,-7.804,3.133,6.154,17.593,-1.354,6.956
Mon Dec 02 20:54:42 2024,710,-30.443,-30.443,-0.722,-0.722,-2.882,11.633,5.823,0.616,11.612,9.124,-7.739,3.134,6.199,17.654,-1.496,6.933
Mon Dec 02 20:54:42 2024,715,-30.428,-30.428,-0.733,-0.733,-2.913,11.608,5.856,0.670,11.678,9.213,-7.782,3.068,6.224,17.660,-1.444,6.996
Mon Dec 02 20:54:42 2024,720,-30.411,-30.411,-0.740,-0.740,-2.956,11.581,5.897,0.710,11.749,9.306,-7.862,2.986,6.238,17.644,-1.322,7.085
Mon Dec 02 20:54:42 2024,725,-30.410,-30.410,-0.714,-0.714,-2.980,11.571,5.914,0.742,11.798,9.355,-7.925,2.908,6.225,17.625,-1.274,7.121
Mon Dec 02 20:54:42 2024,730,-30.444,-30.444,-0.616,-0.616,-2.958,11.598,5.881,0.752,11.796,9.308,-7.947,2.844,6.154,17.605,-1.387,7.036
Mon Dec 02 20:54:42 2024,735,-30.475,-30.475,-0.529,-0.529,-2.939,11.622,5.850,0.759,11.794,9.265,-7.968,2.787,6.090,17.586,-1.490,6.958
Mon Dec 02 20:54:42 2024,740,-30.466,-30.466,-0.572,-0.572,-2.941,11.609,5.858,0.769,11.762,9.244,-7.936,2.862,6.109,17.604,-1.520,6.942
Mon Dec 02 20:54:42 2024,745,-30.443,-30.443,-0.659,-0.659,-2.952,11.584,5.878,0.779,11.723,9.232,-7.887,2.980,6.156,17.634,-1.522,6.949
Mon Dec 02 20:54:42 2024,750,-30.422,-30.422,-0.755,-0.755,-2.955,11.589,5.894,0.792,11.731,9.262,-7.839,3.052,6.198,17.672,-1.511,6.981
Mon Dec 02 20:54:42 2024,755,-30.414,-30.414,-0.823,-0.823,-2.948,11.638,5.895,0.804,11.807,9.340,-7.810,3.028,6.216,17.705,-1.485,7.040
Mon Dec 02 20:54:42 2024,760,-30.407,-30.407,-0.886,-0.886,-2.941,11.682,5.897,0.815,11.877,9.412,-7.784,3.007,6.233,17.736,-1.461,7.093
Mon Dec 02 20:54:42 2024,765,-30.396,-30.396,-0.873,-0.873,-2.933,11.641,5.868,0.859,11.822,9.392,-7.807,2.968,6.199,17.723,-1.491,7.057
Mon Dec 02 20:54:42 2024,770,-30.386,-30.386,-0.845,-0.845,-2.925,11.586,5.835,0.906,11.746,9.353,-7.839,2.930,6.159,17.702,-1.530,7.005
Mon Dec 02 20:54:42 2024,775,-30.408,-30.408,-0.821,-0.821,-2.930,11.555,5.814,0.925,11.720,9.299,-7.864,2.882,6.118,17.730,-1.570,6.988
Mon Dec 02 20:54:42 2024,780,-30.458,-30.458,-0.807,-0.807,-2.947,11.556,5.810,0.910,11.752,9.240,-7.874,2.834,6.086,17.804,-1.601,7.012
Mon Dec 02 20:54:42 2024,785,-30.509,-30.509,-0.794,-0.794,-2.958,11.555,5.802,0.894,11.775,9.175,-7.885,2.783,6.055,17.874,-1.627,7.036
Mon Dec 02 20:54:42 2024,790,-30.486,-30.486,-0.800,-0.800,-2.916,11.537,5.770,0.900,11.674,9.131,-7.880,2.765,6.072,17.830,-1.582,7.028
Mon Dec 02 20:54:42 2024,795,-30.450,-30.450,-0.808,-0.808,-2.862,11.516,5.733,0.910,11.551,9.090,-7.873,2.751,6.096,17.767,-1.524,7.014
Mon Dec 02 20:54:42 2024,800,-30.438,-30.438,-0.802,-0.802,-2.829,11.498,5.714,0.916,11.464,9.039,-7.839,2.776,6.075,17.736,-1.535,6.966
Mon Dec 02 20:54:42 2024,805,-30.447,-30.447,-0.785,-0.785,-2.816,11.485,5.713,0.919,11.419,8.990,-7.787,2.829,6.018,17.739,-1.603,6.898
Mon Dec 02 20:54:42 2024,810,-30.456,-30.456,-0.770,-0.770,-2.806,11.481,5.713,0.919,11.383,8.951,-7.742,2.871,5.977,17.744,-1.650,6.851
Mon Dec 02 20:54:42 2024,815,-30.475,-30.475,-0.744,-0.744,-2.796,11.509,5.719,0.899,11.350,8.915,-7.681,2.905,5.972,17.760,-1.644,6.862
Mon Dec 02 20:54:42 2024,820,-30.491,-30.491,-0.720,-0.720,-2.789,11.537,5.724,0.880,11.324,8.888,-7.628,2.931,5.973,17.776,-1.628,6.882
Mon Dec 02 20:54:42 2024,825,-30.476,-30.476,-0.694,-0.694,-2.774,11.542,5.725,0.854,11.274,8.848,-7.619,2.921,5.955,17.786,-1.632,6.868
Mon Dec 02 20:54:42 2024,830,-30.439,-30.439,-0.666,-0.666,-2.756,11.533,5.721,0.827,11.208,8.803,-7.641,2.887,5.926,17.789,-1.649,6.831
Mon Dec 02 20:54:42 2024,835,-30.413,-30.413,-0.643,-0.643,-2.761,11.519,5.701,0.792,11.186,8.749,-7.668,2.866,5.897,17.783,-1.623,6.811
Mon Dec 02 20:54:42 2024,840,-30.433,-30.433,-0.644,-0.644,-2.835,11.506,5.643,0.756,11.302,8.696,-7.686,2.901,5.885,17.749,-1.480,6.857
Mon Dec 02 20:54:42 2024,845,-30.441,-30.441,-0.663,-0.663,-2.875,11.490,5.585,0.734,11.374,8.655,-7.676,2.928,5.874,17.720,-1.366,6.904
Mon Dec 02 20:54:42 2024,850,-30.446,-30.446,-0.687,-0.687,-2.908,11.472,5.526,0.716,11.438,8.616,-7.660,2.952,5.863,17.692,-1.256,6.952
Mon Dec 02 20:54:42 2024,855,-30.423,-30.423,-0.746,-0.746,-2.865,11.451,5.474,0.733,11.401,8.607,-7.587,2.954,5.854,17.680,-1.219,6.999
Mon Dec 02 20:54:42 2024,860,-30.406,-30.406,-0.790,-0.790,-2.834,11.435,5.435,0.746,11.374,8.600,-7.534,2.956,5.848,17.670,-1.192,7.034
Mon Dec 02 20:54:42 2024,865,-30.415,-30.415,-0.684,-0.684,-2.883,11.454,5.348,0.732,11.474,8.454,-7.597,2.978,5.661,17.682,-1.224,6.794
Mon Dec 02 20:54:42 2024,870,-30.418,-30.418,-0.616,-0.616,-2.915,11.465,5.285,0.724,11.540,8.353,-7.636,2.993,5.533,17.689,-1.243,6.634
Mon Dec 02 20:54:42 2024,875,-30.422,-30.422,-0.556,-0.556,-2.942,11.475,5.229,0.716,11.599,8.263,-7.670,3.007,5.421,17.694,-1.260,6.495
Mon Dec 02 20:54:42 2024,880,-30.421,-30.421,-0.522,-0.522,-2.958,11.481,5.197,0.712,11.633,8.211,-7.689,3.015,5.356,17.698,-1.270,6.415
Mon Dec 02 20:54:42 2024,885,-30.389,-30.389,-0.671,-0.671,-2.952,11.420,5.273,0.721,11.555,8.392,-7.697,2.793,5.501,17.669,-1.160,6.726
Mon Dec 02 20:54:42 2024,890,-30.360,-30.360,-0.794,-0.794,-2.952,11.367,5.329,0.727,11.498,8.535,-7.713,2.593,5.607,17.645,-1.064,6.978
Mon Dec 02 20:54:42 2024,895,-30.346,-30.346,-0.839,-0.839,-2.959,11.343,5.344,0.728,11.484,8.585,-7.728,2.498,5.632,17.634,-1.020,7.070
Mon Dec 02 20:54:42 2024,900,-30.350,-30.350,-0.785,-0.785,-2.912,11.414,5.364,0.764,11.532,8.566,-7.708,2.605,5.600,17.594,-1.030,7.002
Mon Dec 02 20:54:42 2024,905,-30.358,-30.358,-0.708,-0.708,-2.856,11.501,5.382,0.804,11.591,8.526,-7.678,2.763,5.554,17.552,-1.056,6.893
Mon Dec 02 20:54:42 2024,910,-30.369,-30.369,-0.641,-0.641,-2.843,11.508,5.402,0.816,11.609,8.537,-7.669,2.862,5.570,17.533,-1.100,6.835
Mon Dec 02 20:54:42 2024,915,-30.380,-30.380,-0.599,-0.599,-2.926,11.342,5.428,0.770,11.541,8.653,-7.703,2.834,5.714,17.566,-1.180,6.887
Mon Dec 02 20:54:42 2024,920,-30.383,-30.383,-0.582,-0.582,-2.985,11.229,5.447,0.744,11.493,8.735,-7.715,2.830,5.822,17.595,-1.238,6.930
Mon Dec 02 20:54:42 2024,925,-30.333,-30.333,-0.672,-0.672,-2.972,11.274,5.460,0.798,11.504,8.720,-7.618,2.966,5.852,17.623,-1.240,6.973
