Timestamp,Millis,thumb_tm_aa,thumb_tm_flex,thumb_mcp_aa,thumb_mcp_flex,index_mcp_aa,index_mcp_flex,index_pip,middle_mcp_aa,middle_mcp_flex,middle_pip,ring_mcp_aa,ring_mcp_flex,ring_pip,little_mcp_aa,little_mcp_flex,little_pip
Mon Dec 02 21:09:27 2024,315,-23.953,-23.953,-1.083,-1.083,-2.063,17.214,7.043,1.832,14.933,9.234,-3.997,9.198,6.498,12.676,6.415,5.490
Mon Dec 02 21:09:27 2024,320,-23.969,-23.969,-1.073,-1.073,-2.093,17.154,7.006,1.824,14.910,9.214,-4.009,9.177,6.484,12.692,6.390,5.471
Mon Dec 02 21:09:27 2024,325,-23.940,-23.940,-1.111,-1.111,-2.050,17.218,7.048,1.851,14.904,9.250,-4.010,9.201,6.497,12.712,6.363,5.471
Mon Dec 02 21:09:27 2024,330,-23.891,-23.891,-1.165,-1.165,-1.972,17.345,7.130,1.891,14.915,9.310,-4.002,9.247,6.525,12.723,6.351,5.486
Mon Dec 02 21:09:27 2024,335,-23.846,-23.846,-1.216,-1.216,-1.904,17.454,7.195,1.923,14.920,9.360,-4.006,9.277,6.542,12.721,6.353,5.493
Mon Dec 02 21:09:27 2024,340,-23.850,-23.850,-1.215,-1.215,-1.929,17.400,7.142,1.900,14.903,9.333,-4.054,9.222,6.508,12.674,6.407,5.464
Mon Dec 02 21:09:27 2024,345,-23.854,-23.854,-1.214,-1.214,-1.953,17.346,7.089,1.876,14.885,9.305,-4.103,9.167,6.474,12.627,6.461,5.434
Mon Dec 02 21:09:27 2024,350,-23.860,-23.860,-1.190,-1.190,-1.993,17.291,7.061,1.849,14.927,9.240,-4.072,9.202,6.440,12.652,6.434,5.403
Mon Dec 02 21:09:27 2024,355,-23.867,-23.867,-1.158,-1.158,-2.037,17.240,7.045,1.821,14.992,9.163,-4.008,9.272,6.407,12.705,6.373,5.374
Mon Dec 02 21:09:27 2024,360,-23.887,-23.887,-1.140,-1.140,-2.074,17.228,7.023,1.817,15.046,9.144,-3.987,9.329,6.404,12.752,6.346,5.374
Mon Dec 02 21:09:27 2024,365,-23.917,-23.917,-1.133,-1.133,-2.106,17.252,6.992,1.831,15.091,9.179,-4.004,9.377,6.428,12.793,6.347,5.398
Mon Dec 02 21:09:27 2024,370,-23.949,-23.949,-1.135,-1.135,-2.133,17.282,6.962,1.851,15.125,9.228,-4.028,9.416,6.460,12.834,6.350,5.428
Mon Dec 02 21:09:27 2024,375,-23.934,-23.934,-1.195,-1.195,-2.102,17.272,6.976,1.855,15.034,9.256,-3.994,9.358,6.486,12.861,6.304,5.408
Mon Dec 02 21:09:27 2024,380,-23.909,-23.909,-1.265,-1.265,-2.061,17.252,7.002,1.855,14.920,9.278,-3.948,9.282,6.508,12.882,6.249,5.376
Mon Dec 02 21:09:27 2024,385,-23.911,-23.911,-1.280,-1.280,-2.030,17.280,7.044,1.868,14.901,9.325,-3.900,9.284,6.553,12.900,6.225,5.384
Mon Dec 02 21:09:27 2024,390,-23.940,-23.940,-1.236,-1.236,-2.018,17.352,7.094,1.892,14.982,9.387,-3.859,9.366,6.612,12.908,6.236,5.430
Mon Dec 02 21:09:27 2024,395,-23.974,-23.974,-1.180,-1.180,-2.007,17.433,7.149,1.919,15.084,9.456,-3.816,9.465,6.678,12.916,6.254,5.487
Mon Dec 02 21:09:27 2024,400,-23.961,-23.961,-1.169,-1.169,-2.008,17.474,7.128,1.918,15.147,9.447,-3.833,9.478,6.644,12.952,6.236,5.479
Mon Dec 02 21:09:27 2024,405,-23.939,-23.939,-1.164,-1.164,-2.009,17.511,7.093,1.913,15.209,9.427,-3.860,9.477,6.593,12.996,6.212,5.462
Mon Dec 02 21:09:27 2024,410,-23.950,-23.950,-1.143,-1.143,-2.028,17.508,7.079,1.896,15.212,9.398,-3.880,9.454,6.557,13.025,6.183,5.457
Mon Dec 02 21:09:27 2024,415,-23.994,-23.994,-1.110,-1.110,-2.060,17.461,7.094,1.870,15.146,9.368,-3.882,9.412,6.552,13.027,6.159,5.468
Mon Dec 02 21:09:27 2024,420,-24.039,-24.039,-1.077,-1.077,-2.092,17.415,7.108,1.845,15.080,9.339,-3.885,9.370,6.548,13.029,6.135,5.479
Mon Dec 02 21:09:27 2024,425,-24.011,-24.011,-1.102,-1.102,-2.092,17.419,7.079,1.891,15.156,9.376,-3.879,9.352,6.560,13.052,6.120,5.476
Mon Dec 02 21:09:27 2024,430,-23.989,-23.989,-1.124,-1.124,-2.091,17.423,7.056,1.929,15.218,9.406,-3.874,9.336,6.570,13.071,6.108,5.474
Mon Dec 02 21:09:27 2024,435,-23.986,-23.986,-1.141,-1.141,-2.097,17.441,7.049,1.936,15.283,9.427,-3.875,9.367,6.587,13.122,6.084,5.492
Mon Dec 02 21:09:27 2024,440,-24.015,-24.015,-1.154,-1.154,-2.112,17.480,7.071,1.894,15.358,9.435,-3.888,9.470,6.616,13.223,6.040,5.544
Mon Dec 02 21:09:27 2024,445,-24.029,-24.029,-1.157,-1.157,-2.105,17.512,7.085,1.877,15.380,9.438,-3.895,9.501,6.620,13.277,6.010,5.557
Mon Dec 02 21:09:27 2024,450,-24.018,-24.018,-1.138,-1.138,-2.024,17.569,7.102,1.910,15.281,9.433,-3.887,9.374,6.556,13.265,5.982,5.481
Mon Dec 02 21:09:27 2024,455,-23.998,-23.998,-1.111,-1.111,-1.921,17.627,7.117,1.961,15.143,9.425,-3.875,9.193,6.471,13.225,5.958,5.374
Mon Dec 02 21:09:27 2024,460,-23.978,-23.978,-1.117,-1.117,-1.881,17.634,7.118,1.978,15.058,9.416,-3.904,9.060,6.412,13.204,5.933,5.306
Mon Dec 02 21:09:27 2024,465,-23.949,-23.949,-1.174,-1.174,-1.907,17.579,7.100,1.958,14.998,9.399,-4.012,8.910,6.353,13.196,5.893,5.251
Mon Dec 02 21:09:27 2024,470,-23.930,-23.930,-1.212,-1.212,-1.928,17.530,7.084,1.946,14.976,9.396,-4.085,8.814,6.320,13.184,5.873,5.228
Mon Dec 02 21:09:27 2024,475,-23.930,-23.930,-1.206,-1.206,-1.930,17.497,7.074,1.954,15.024,9.419,-4.090,8.807,6.332,13.157,5.896,5.263
Mon Dec 02 21:09:27 2024,480,-23.943,-23.943,-1.173,-1.173,-1.922,17.470,7.065,1.973,15.119,9.462,-4.053,8.854,6.374,13.119,5.947,5.338
Mon Dec 02 21:09:27 2024,485,-23.951,-23.951,-1.187,-1.187,-1.917,17.481,7.029,1.975,15.138,9.419,-4.027,8.888,6.362,13.121,5.946,5.324
Mon Dec 02 21:09:27 2024,490,-23.959,-23.959,-1.252,-1.252,-1.912,17.535,6.953,1.961,15.084,9.275,-4.002,8.923,6.287,13.166,5.891,5.213
Mon Dec 02 21:09:27 2024,495,-23.958,-23.958,-1.280,-1.280,-1.909,17.569,6.918,1.951,15.041,9.192,-3.980,8.972,6.263,13.176,5.875,5.162
Mon Dec 02 21:09:27 2024,500,-23.938,-23.938,-1.250,-1.250,-1.908,17.585,6.948,1.946,14.999,9.192,-3.958,9.072,6.325,13.121,5.922,5.205
Mon Dec 02 21:09:27 2024,505,-23.914,-23.914,-1.201,-1.201,-1.908,17.591,7.000,1.945,14.964,9.225,-3.938,9.179,6.414,13.048,5.990,5.279
Mon Dec 02 21:09:27 2024,510,-23.926,-23.926,-1.150,-1.150,-1.902,17.528,7.029,1.961,14.867,9.249,-3.881,9.257,6.514,13.033,5.978,5.340
Mon Dec 02 21:09:27 2024,515,-23.964,-23.964,-1.108,-1.108,-1.892,17.418,7.038,1.988,14.742,9.262,-3.804,9.297,6.602,13.064,5.908,5.378
Mon Dec 02 21:09:27 2024,520,-23.992,-23.992,-1.084,-1.084,-1.871,17.337,7.039,2.019,14.630,9.264,-3.736,9.324,6.665,13.096,5.843,5.400
Mon Dec 02 21:09:27 2024,525,-23.945,-23.945,-1.159,-1.159,-1.792,17.459,7.006,2.072,14.614,9.213,-3.727,9.269,6.568,13.123,5.827,5.324
Mon Dec 02 21:09:27 2024,530,-23.899,-23.899,-1.233,-1.233,-1.722,17.583,6.976,2.119,14.613,9.166,-3.726,9.217,6.471,13.145,5.820,5.251
Mon Dec 02 21:09:27 2024,535,-23.893,-23.893,-1.252,-1.252,-1.710,17.625,6.965,2.155,14.682,9.202,-3.679,9.232,6.474,13.187,5.810,5.244
Mon Dec 02 21:09:27 2024,540,-23.915,-23.915,-1.234,-1.234,-1.738,17.611,6.969,2.182,14.787,9.289,-3.605,9.291,6.542,13.238,5.797,5.279
Mon Dec 02 21:09:27 2024,545,-23.922,-23.922,-1.233,-1.233,-1.754,17.627,6.966,2.209,14.883,9.339,-3.532,9.353,6.583,13.302,5.767,5.300
Mon Dec 02 21:09:27 2024,550,-23.870,-23.870,-1.294,-1.294,-1.726,17.757,6.941,2.228,14.937,9.254,-3.465,9.426,6.519,13.409,5.679,5.258
Mon Dec 02 21:09:27 2024,555,-23.828,-23.828,-1.342,-1.342,-1.703,17.858,6.921,2.245,14.976,9.186,-3.412,9.477,6.463,13.497,5.605,5.224
Mon Dec 02 21:09:27 2024,560,-23.820,-23.820,-1.342,-1.342,-1.682,17.853,6.931,2.238,14.926,9.186,-3.460,9.308,6.389,13.512,5.556,5.216
Mon Dec 02 21:09:27 2024,565,-23.828,-23.828,-1.318,-1.318,-1.665,17.792,6.954,2.218,14.832,9.221,-3.557,9.033,6.306,13.491,5.518,5.221
Mon Dec 02 21:09:27 2024,570,-23.830,-23.830,-1.323,-1.323,-1.658,17.734,6.973,2.196,14.733,9.234,-3.611,8.870,6.283,13.455,5.503,5.221
Mon Dec 02 21:09:27 2024,575,-23.824,-23.824,-1.370,-1.370,-1.666,17.678,6.986,2.169,14.618,9.218,-3.608,8.849,6.338,13.392,5.521,5.215
Mon Dec 02 21:09:27 2024,580,-23.818,-23.818,-1.422,-1.422,-1.676,17.621,6.999,2.141,14.498,9.200,-3.600,8.838,6.399,13.327,5.540,5.208
Mon Dec 02 21:09:27 2024,585,-23.795,-23.795,-1.462,-1.462,-1.654,17.554,6.991,2.125,14.409,9.207,-3.607,8.829,6.442,13.318,5.551,5.244
Mon Dec 02 21:09:27 2024,590,-23.775,-23.775,-1.489,-1.489,-1.630,17.502,6.979,2.117,14.352,9.218,-3.616,8.824,6.468,13.325,5.557,5.280
Mon Dec 02 21:09:27 2024,595,-23.750,-23.750,-1.508,-1.508,-1.611,17.440,6.969,2.118,14.288,9.220,-3.604,8.836,6.490,13.300,5.568,5.286
Mon Dec 02 21:09:27 2024,600,-23.715,-23.715,-1.504,-1.504,-1.612,17.373,6.966,2.145,14.221,9.194,-3.540,8.890,6.492,13.196,5.588,5.210
Mon Dec 02 21:09:27 2024,605,-23.689,-23.689,-1.498,-1.498,-1.606,17.335,6.964,2.170,14.174,9.171,-3.489,8.938,6.494,13.127,5.596,5.157
Mon Dec 02 21:09:27 2024,610,-23.682,-23.682,-1.462,-1.462,-1.539,17.440,6.961,2.236,14.184,9.134,-3.424,9.038,6.496,13.190,5.557,5.166
Mon Dec 02 21:09:27 2024,615,-23.681,-23.681,-1.421,-1.421,-1.463,17.576,6.958,2.304,14.212,9.096,-3.367,9.137,6.496,13.286,5.508,5.194
Mon Dec 02 21:09:27 2024,620,-23.698,-23.698,-1.410,-1.410,-1.431,17.642,6.952,2.357,14.277,9.127,-3.337,9.162,6.512,13.364,5.476,5.250
Mon Dec 02 21:09:27 2024,625,-23.734,-23.734,-1.441,-1.441,-1.467,17.599,6.943,2.379,14.383,9.243,-3.353,9.083,6.546,13.400,5.475,5.338
Mon Dec 02 21:09:27 2024,630,-23.765,-23.765,-1.466,-1.466,-1.497,17.563,6.934,2.394,14.471,9.337,-3.368,9.014,6.572,13.430,5.474,5.408
Mon Dec 02 21:09:27 2024,635,-23.743,-23.743,-1.449,-1.449,-1.529,17.534,6.867,2.319,14.456,9.174,-3.448,8.948,6.404,13.417,5.457,5.275
Mon Dec 02 21:09:27 2024,640,-23.723,-23.723,-1.434,-1.434,-1.556,17.508,6.810,2.253,14.441,9.032,-3.516,8.892,6.260,13.404,5.443,5.160
Mon Dec 02 21:09:27 2024,645,-23.731,-23.731,-1.414,-1.414,-1.558,17.505,6.830,2.245,14.427,8.998,-3.523,8.859,6.220,13.400,5.430,5.126
Mon Dec 02 21:09:27 2024,650,-23.773,-23.773,-1.391,-1.391,-1.528,17.533,6.941,2.309,14.416,9.101,-3.454,8.859,6.315,13.405,5.422,5.196
Mon Dec 02 21:09:27 2024,655,-23.800,-23.800,-1.377,-1.377,-1.507,17.555,7.016,2.350,14.420,9.168,-3.404,8.863,6.374,13.397,5.422,5.234
Mon Dec 02 21:09:27 2024,660,-23.782,-23.782,-1.395,-1.395,-1.512,17.567,6.969,2.313,14.487,9.108,-3.420,8.883,6.313,13.338,5.454,5.156
Mon Dec 02 21:09:27 2024,665,-23.764,-23.764,-1.411,-1.411,-1.518,17.578,6.927,2.280,14.548,9.053,-3.434,8.902,6.258,13.283,5.483,5.086
Mon Dec 02 21:09:27 2024,670,-23.762,-23.762,-1.425,-1.425,-1.513,17.551,6.955,2.270,14.521,9.078,-3.431,8.902,6.299,13.289,5.480,5.125
Mon Dec 02 21:09:27 2024,675,-23.772,-23.772,-1.440,-1.440,-1.499,17.488,7.046,2.279,14.416,9.172,-3.414,8.887,6.428,13.346,5.449,5.262
Mon Dec 02 21:09:27 2024,680,-23.774,-23.774,-1.454,-1.454,-1.496,17.448,7.098,2.280,14.349,9.226,-3.400,8.898,6.513,13.369,5.442,5.348
Mon Dec 02 21:09:27 2024,685,-23.752,-23.752,-1.480,-1.480,-1.528,17.452,7.060,2.255,14.352,9.188,-3.382,9.019,6.525,13.288,5.514,5.338
Mon Dec 02 21:09:27 2024,690,-23.726,-23.726,-1.511,-1.511,-1.566,17.460,7.010,2.224,14.362,9.137,-3.362,9.164,6.532,13.189,5.602,5.317
Mon Dec 02 21:09:27 2024,695,-23.714,-23.714,-1.523,-1.523,-1.534,17.480,7.017,2.245,14.330,9.136,-3.338,9.177,6.544,13.178,5.613,5.306
Mon Dec 02 21:09:27 2024,700,-23.703,-23.703,-1.533,-1.533,-1.470,17.506,7.044,2.289,14.275,9.150,-3.307,9.153,6.561,13.193,5.601,5.296
Mon Dec 02 21:09:27 2024,705,-23.695,-23.695,-1.546,-1.546,-1.435,17.506,7.058,2.306,14.224,9.152,-3.311,9.108,6.565,13.191,5.599,5.299
Mon Dec 02 21:09:27 2024,710,-23.694,-23.694,-1.574,-1.574,-1.481,17.422,7.035,2.245,14.167,9.115,-3.430,8.982,6.525,13.137,5.624,5.345
Mon Dec 02 21:09:27 2024,715,-23.692,-23.692,-1.598,-1.598,-1.524,17.340,7.011,2.188,14.116,9.079,-3.538,8.869,6.490,13.088,5.649,5.388
Mon Dec 02 21:09:27 2024,720,-23.698,-23.698,-1.562,-1.562,-1.530,17.293,6.964,2.194,14.154,9.071,-3.516,8.930,6.507,13.106,5.654,5.394
Mon Dec 02 21:09:27 2024,725,-23.708,-23.708,-1.500,-1.500,-1.526,17.248,6.902,2.221,14.225,9.070,-3.451,9.057,6.543,13.149,5.653,5.390
Mon Dec 02 21:09:27 2024,730,-23.715,-23.715,-1.495,-1.495,-1.518,17.277,6.908,2.225,14.271,9.078,-3.420,9.136,6.575,13.189,5.632,5.392
Mon Dec 02 21:09:27 2024,735,-23.719,-23.719,-1.529,-1.529,-1.507,17.355,6.960,2.212,14.302,9.090,-3.413,9.181,6.604,13.228,5.600,5.398
Mon Dec 02 21:09:27 2024,740,-23.723,-23.723,-1.587,-1.587,-1.493,17.470,7.044,2.190,14.330,9.108,-3.414,9.219,6.638,13.274,5.555,5.406
Mon Dec 02 21:09:27 2024,745,-23.702,-23.702,-1.602,-1.602,-1.448,17.463,7.011,2.225,14.303,9.156,-3.451,9.026,6.602,13.302,5.552,5.482
Mon Dec 02 21:09:27 2024,750,-23.679,-23.679,-1.612,-1.612,-1.399,17.441,6.965,2.267,14.269,9.207,-3.491,8.808,6.559,13.328,5.553,5.567
Mon Dec 02 21:09:27 2024,755,-23.672,-23.672,-1.605,-1.605,-1.380,17.427,6.973,2.297,14.251,9.234,-3.516,8.712,6.532,13.337,5.550,5.588
Mon Dec 02 21:09:27 2024,760,-23.687,-23.687,-1.574,-1.574,-1.400,17.425,7.056,2.316,14.252,9.228,-3.527,8.771,6.524,13.325,5.542,5.525
Mon Dec 02 21:09:27 2024,765,-23.700,-23.700,-1.544,-1.544,-1.413,17.430,7.112,2.333,14.252,9.215,-3.542,8.795,6.503,13.315,5.533,5.464
Mon Dec 02 21:09:27 2024,770,-23.708,-23.708,-1.506,-1.506,-1.398,17.472,7.032,2.347,14.249,9.152,-3.600,8.638,6.402,13.302,5.526,5.384
Mon Dec 02 21:09:27 2024,775,-23.714,-23.714,-1.474,-1.474,-1.380,17.516,6.938,2.359,14.247,9.090,-3.657,8.470,6.300,13.292,5.518,5.314
Mon Dec 02 21:09:27 2024,780,-23.740,-23.740,-1.433,-1.433,-1.386,17.550,6.934,2.331,14.240,9.065,-3.654,8.490,6.294,13.253,5.554,5.304
Mon Dec 02 21:09:27 2024,785,-23.777,-23.777,-1.394,-1.394,-1.413,17.568,7.018,2.273,14.231,9.079,-3.596,8.686,6.378,13.194,5.622,5.354
Mon Dec 02 21:09:27 2024,790,-23.798,-23.798,-1.376,-1.376,-1.431,17.588,7.079,2.232,14.247,9.102,-3.545,8.848,6.456,13.176,5.666,5.418
Mon Dec 02 21:09:27 2024,795,-23.762,-23.762,-1.434,-1.434,-1.422,17.625,7.076,2.241,14.364,9.159,-3.506,8.941,6.529,13.303,5.634,5.554
Mon Dec 02 21:09:27 2024,800,-23.728,-23.728,-1.489,-1.489,-1.412,17.660,7.072,2.252,14.474,9.213,-3.470,9.026,6.596,13.423,5.602,5.682
Mon Dec 02 21:09:27 2024,805,-23.717,-23.717,-1.500,-1.500,-1.442,17.606,7.042,2.217,14.474,9.217,-3.503,8.982,6.575,13.427,5.591,5.673
Mon Dec 02 21:09:27 2024,810,-23.728,-23.728,-1.477,-1.477,-1.492,17.504,7.006,2.158,14.399,9.187,-3.572,8.871,6.504,13.350,5.602,5.578
Mon Dec 02 21:09:27 2024,815,-23.735,-23.735,-1.454,-1.454,-1.534,17.410,6.971,2.110,14.326,9.164,-3.632,8.762,6.439,13.283,5.604,5.489
Mon Dec 02 21:09:27 2024,820,-23.696,-23.696,-1.442,-1.442,-1.428,17.469,6.978,2.245,14.349,9.262,-3.533,8.733,6.503,13.395,5.519,5.549
Mon Dec 02 21:09:27 2024,825,-23.666,-23.666,-1.433,-1.433,-1.346,17.513,6.984,2.350,14.364,9.338,-3.456,8.710,6.552,13.482,5.453,5.595
Mon Dec 02 21:09:27 2024,830,-23.631,-23.631,-1.515,-1.515,-1.344,17.520,7.005,2.364,14.352,9.352,-3.495,8.706,6.546,13.452,5.476,5.571
Mon Dec 02 21:09:27 2024,835,-23.604,-23.604,-1.616,-1.616,-1.381,17.509,7.026,2.329,14.333,9.332,-3.578,8.712,6.514,13.375,5.534,5.520
Mon Dec 02 21:09:27 2024,840,-23.594,-23.594,-1.661,-1.661,-1.409,17.505,7.042,2.328,14.338,9.327,-3.624,8.744,6.493,13.333,5.572,5.475
Mon Dec 02 21:09:27 2024,845,-23.621,-23.621,-1.571,-1.571,-1.404,17.522,7.040,2.392,14.387,9.352,-3.578,8.810,6.503,13.382,5.550,5.466
Mon Dec 02 21:09:27 2024,850,-23.655,-23.655,-1.462,-1.462,-1.394,17.541,7.036,2.466,14.439,9.384,-3.519,8.882,6.519,13.445,5.518,5.462
Mon Dec 02 21:09:27 2024,855,-23.643,-23.643,-1.492,-1.492,-1.384,17.554,7.080,2.440,14.355,9.400,-3.520,8.845,6.560,13.464,5.491,5.510
Mon Dec 02 21:09:27 2024,860,-23.618,-23.618,-1.567,-1.567,-1.375,17.563,7.134,2.381,14.234,9.408,-3.542,8.774,6.605,13.464,5.469,5.569
Mon Dec 02 21:09:27 2024,865,-23.603,-23.603,-1.617,-1.617,-1.377,17.553,7.167,2.330,14.166,9.415,-3.567,8.740,6.638,13.454,5.461,5.603
Mon Dec 02 21:09:27 2024,870,-23.608,-23.608,-1.616,-1.616,-1.397,17.507,7.155,2.297,14.212,9.420,-3.594,8.781,6.647,13.421,5.478,5.586
Mon Dec 02 21:09:27 2024,875,-23.615,-23.615,-1.612,-1.612,-1.416,17.467,7.143,2.269,14.257,9.422,-3.617,8.819,6.653,13.393,5.493,5.567
Mon Dec 02 21:09:27 2024,880,-23.634,-23.634,-1.574,-1.574,-1.428,17.517,7.104,2.290,14.286,9.376,-3.605,8.814,6.601,13.414,5.476,5.507
Mon Dec 02 21:09:27 2024,885,-23.654,-23.654,-1.532,-1.532,-1.438,17.581,7.063,2.320,14.309,9.323,-3.586,8.801,6.541,13.441,5.454,5.443
Mon Dec 02 21:09:27 2024,890,-23.665,-23.665,-1.540,-1.540,-1.427,17.634,7.066,2.356,14.330,9.336,-3.563,8.811,6.538,13.482,5.421,5.419
Mon Dec 02 21:09:27 2024,895,-23.658,-23.658,-1.610,-1.610,-1.394,17.649,7.125,2.381,14.335,9.432,-3.546,8.848,6.612,13.518,5.391,5.461
Mon Dec 02 21:09:27 2024,900,-23.649,-23.649,-1.690,-1.690,-1.355,17.665,7.194,2.411,14.341,9.543,-3.526,8.889,6.698,13.560,5.357,5.508
Mon Dec 02 21:09:27 2024,905,-23.636,-23.636,-1.729,-1.729,-1.350,17.788,7.235,2.418,14.362,9.523,-3.475,9.018,6.720,13.572,5.361,5.522
Mon Dec 02 21:09:27 2024,910,-23.623,-23.623,-1.760,-1.760,-1.350,17.899,7.269,2.424,14.382,9.496,-3.428,9.138,6.733,13.579,5.368,5.533
Mon Dec 02 21:09:27 2024,915,-23.624,-23.624,-1.743,-1.743,-1.357,17.936,7.297,2.401,14.370,9.483,-3.440,9.154,6.717,13.575,5.372,5.533
