Timestamp,Millis,thumb_tm_aa,thumb_tm_flex,thumb_mcp_aa,thumb_mcp_flex,index_mcp_aa,index_mcp_flex,index_pip,middle_mcp_aa,middle_mcp_flex,middle_pip,ring_mcp_aa,ring_mcp_flex,ring_pip,little_mcp_aa,little_mcp_flex,little_pip
Mon Dec 02 20:44:41 2024,190,-25.173,-25.173,0.767,0.767,0.688,20.787,8.887,5.113,25.264,13.056,-4.805,11.723,7.937,10.513,8.114,4.522
Mon Dec 02 20:44:41 2024,195,-25.173,-25.173,0.767,0.767,0.690,20.791,8.888,5.113,25.263,13.055,-4.806,11.725,7.937,10.513,8.114,4.522
Mon Dec 02 20:44:41 2024,200,-25.173,-25.173,0.768,0.768,0.692,20.795,8.889,5.112,25.262,13.053,-4.806,11.727,7.936,10.514,8.114,4.522
Mon Dec 02 20:44:41 2024,205,-25.173,-25.173,0.769,0.769,0.694,20.799,8.891,5.111,25.260,13.052,-4.806,11.729,7.936,10.514,8.114,4.522
Mon Dec 02 20:44:41 2024,210,-25.173,-25.173,0.770,0.770,0.696,20.802,8.892,5.110,25.259,13.050,-4.807,11.731,7.936,10.514,8.115,4.522
Mon Dec 02 20:44:41 2024,215,-25.173,-25.173,0.770,0.770,0.698,20.806,8.893,5.109,25.258,13.049,-4.807,11.733,7.935,10.515,8.115,4.523
Mon Dec 02 20:44:41 2024,220,-25.173,-25.173,0.771,0.771,0.700,20.810,8.895,5.108,25.256,13.047,-4.807,11.735,7.935,10.515,8.115,4.523
Mon Dec 02 20:44:41 2024,225,-25.173,-25.173,0.772,0.772,0.702,20.813,8.896,5.108,25.255,13.046,-4.807,11.737,7.935,10.515,8.115,4.523
Mon Dec 02 20:44:41 2024,230,-25.172,-25.172,0.773,0.773,0.704,20.817,8.897,5.107,25.254,13.044,-4.808,11.739,7.934,10.516,8.116,4.523
Mon Dec 02 20:44:41 2024,235,-25.172,-25.172,0.773,0.773,0.706,20.821,8.899,5.106,25.252,13.043,-4.808,11.741,7.934,10.516,8.116,4.523
Mon Dec 02 20:44:41 2024,240,-25.172,-25.172,0.774,0.774,0.708,20.825,8.900,5.105,25.251,13.041,-4.808,11.743,7.934,10.516,8.116,4.523
Mon Dec 02 20:44:41 2024,245,-25.172,-25.172,0.775,0.775,0.710,20.828,8.901,5.104,25.250,13.040,-4.808,11.745,7.933,10.517,8.116,4.524
Mon Dec 02 20:44:41 2024,250,-25.172,-25.172,0.776,0.776,0.712,20.832,8.903,5.103,25.248,13.038,-4.809,11.747,7.933,10.517,8.116,4.524
Mon Dec 02 20:44:41 2024,255,-25.172,-25.172,0.776,0.776,0.714,20.836,8.904,5.103,25.247,13.036,-4.809,11.749,7.933,10.517,8.117,4.524
Mon Dec 02 20:44:41 2024,260,-25.172,-25.172,0.777,0.777,0.716,20.839,8.905,5.102,25.246,13.035,-4.809,11.751,7.932,10.518,8.117,4.524
Mon Dec 02 20:44:41 2024,265,-25.172,-25.172,0.778,0.778,0.718,20.843,8.907,5.101,25.244,13.033,-4.809,11.753,7.932,10.518,8.117,4.524
Mon Dec 02 20:44:41 2024,270,-25.171,-25.171,0.779,0.779,0.720,20.847,8.908,5.100,25.243,13.032,-4.810,11.756,7.932,10.518,8.117,4.524
Mon Dec 02 20:44:41 2024,275,-25.171,-25.171,0.779,0.779,0.722,20.851,8.909,5.099,25.242,13.030,-4.810,11.758,7.931,10.519,8.118,4.525
Mon Dec 02 20:44:41 2024,280,-25.171,-25.171,0.780,0.780,0.724,20.854,8.911,5.098,25.240,13.029,-4.810,11.760,7.931,10.519,8.118,4.525
Mon Dec 02 20:44:41 2024,285,-25.171,-25.171,0.781,0.781,0.726,20.858,8.912,5.098,25.239,13.027,-4.811,11.762,7.931,10.519,8.118,4.525
Mon Dec 02 20:44:41 2024,290,-25.171,-25.171,0.782,0.782,0.728,20.862,8.913,5.097,25.238,13.026,-4.811,11.764,7.930,10.519,8.118,4.525
Mon Dec 02 20:44:41 2024,295,-25.171,-25.171,0.782,0.782,0.730,20.865,8.915,5.096,25.236,13.024,-4.811,11.766,7.930,10.520,8.119,4.525
Mon Dec 02 20:44:41 2024,300,-25.171,-25.171,0.783,0.783,0.732,20.869,8.916,5.095,25.235,13.023,-4.811,11.768,7.930,10.520,8.119,4.525
Mon Dec 02 20:44:41 2024,305,-25.171,-25.171,0.784,0.784,0.734,20.873,8.917,5.094,25.234,13.021,-4.812,11.770,7.929,10.520,8.119,4.526
Mon Dec 02 20:44:41 2024,310,-25.171,-25.171,0.785,0.785,0.736,20.876,8.919,5.093,25.233,13.020,-4.812,11.772,7.929,10.521,8.119,4.526
Mon Dec 02 20:44:41 2024,315,-25.170,-25.170,0.785,0.785,0.738,20.880,8.920,5.093,25.231,13.018,-4.812,11.774,7.929,10.521,8.120,4.526
Mon Dec 02 20:44:41 2024,320,-25.170,-25.170,0.786,0.786,0.740,20.884,8.921,5.092,25.230,13.017,-4.812,11.776,7.928,10.521,8.120,4.526
Mon Dec 02 20:44:41 2024,325,-25.170,-25.170,0.787,0.787,0.742,20.888,8.923,5.091,25.229,13.015,-4.813,11.778,7.928,10.522,8.120,4.526
Mon Dec 02 20:44:41 2024,330,-25.170,-25.170,0.788,0.788,0.744,20.891,8.924,5.090,25.227,13.014,-4.813,11.780,7.928,10.522,8.120,4.526
Mon Dec 02 20:44:41 2024,335,-25.170,-25.170,0.789,0.789,0.746,20.895,8.925,5.089,25.226,13.012,-4.813,11.782,7.927,10.522,8.120,4.527
Mon Dec 02 20:44:41 2024,340,-25.170,-25.170,0.789,0.789,0.748,20.899,8.927,5.088,25.225,13.011,-4.813,11.784,7.927,10.523,8.121,4.527
Mon Dec 02 20:44:41 2024,345,-25.170,-25.170,0.790,0.790,0.750,20.902,8.928,5.088,25.223,13.009,-4.814,11.786,7.927,10.523,8.121,4.527
Mon Dec 02 20:44:41 2024,350,-25.170,-25.170,0.791,0.791,0.752,20.906,8.929,5.087,25.222,13.008,-4.814,11.788,7.926,10.523,8.121,4.527
Mon Dec 02 20:44:41 2024,355,-25.169,-25.169,0.792,0.792,0.754,20.910,8.931,5.086,25.221,13.006,-4.814,11.790,7.926,10.524,8.121,4.527
Mon Dec 02 20:44:41 2024,360,-25.169,-25.169,0.792,0.792,0.756,20.914,8.932,5.085,25.219,13.005,-4.815,11.792,7.925,10.524,8.122,4.527
Mon Dec 02 20:44:41 2024,365,-25.169,-25.169,0.793,0.793,0.758,20.917,8.933,5.084,25.218,13.003,-4.815,11.794,7.925,10.524,8.122,4.528
Mon Dec 02 20:44:41 2024,370,-25.169,-25.169,0.794,0.794,0.760,20.921,8.935,5.083,25.217,13.002,-4.815,11.797,7.925,10.525,8.122,4.528
Mon Dec 02 20:44:41 2024,375,-25.169,-25.169,0.795,0.795,0.762,20.925,8.936,5.083,25.215,13.000,-4.815,11.799,7.924,10.525,8.122,4.528
Mon Dec 02 20:44:41 2024,380,-25.169,-25.169,0.795,0.795,0.764,20.928,8.937,5.082,25.214,12.999,-4.816,11.801,7.924,10.525,8.123,4.528
Mon Dec 02 20:44:41 2024,385,-25.169,-25.169,0.796,0.796,0.766,20.932,8.939,5.081,25.213,12.997,-4.816,11.803,7.924,10.526,8.123,4.528
Mon Dec 02 20:44:41 2024,390,-25.169,-25.169,0.797,0.797,0.768,20.936,8.940,5.080,25.211,12.996,-4.816,11.805,7.923,10.526,8.123,4.528
Mon Dec 02 20:44:41 2024,395,-25.168,-25.168,0.798,0.798,0.770,20.940,8.941,5.079,25.210,12.994,-4.816,11.807,7.923,10.526,8.123,4.529
Mon Dec 02 20:44:41 2024,400,-25.168,-25.168,0.798,0.798,0.772,20.943,8.943,5.078,25.209,12.993,-4.817,11.809,7.923,10.527,8.123,4.529
Mon Dec 02 20:44:41 2024,405,-25.168,-25.168,0.799,0.799,0.774,20.947,8.944,5.078,25.208,12.991,-4.817,11.811,7.922,10.527,8.124,4.529
Mon Dec 02 20:44:41 2024,410,-25.168,-25.168,0.800,0.800,0.776,20.951,8.945,5.077,25.206,12.990,-4.817,11.813,7.922,10.527,8.124,4.529
Mon Dec 02 20:44:41 2024,415,-25.168,-25.168,0.801,0.801,0.778,20.954,8.947,5.076,25.205,12.988,-4.818,11.815,7.922,10.528,8.124,4.529
Mon Dec 02 20:44:41 2024,420,-25.168,-25.168,0.801,0.801,0.780,20.958,8.948,5.075,25.204,12.987,-4.818,11.817,7.921,10.528,8.124,4.529
Mon Dec 02 20:44:41 2024,425,-25.168,-25.168,0.802,0.802,0.782,20.962,8.949,5.074,25.202,12.985,-4.818,11.819,7.921,10.528,8.125,4.530
Mon Dec 02 20:44:41 2024,430,-25.168,-25.168,0.803,0.803,0.784,20.966,8.951,5.073,25.201,12.984,-4.818,11.821,7.921,10.529,8.125,4.530
Mon Dec 02 20:44:41 2024,435,-25.168,-25.168,0.804,0.804,0.786,20.969,8.952,5.073,25.200,12.982,-4.819,11.823,7.920,10.529,8.125,4.530
Mon Dec 02 20:44:41 2024,440,-25.167,-25.167,0.804,0.804,0.788,20.973,8.954,5.072,25.198,12.981,-4.819,11.825,7.920,10.529,8.125,4.530
Mon Dec 02 20:44:41 2024,445,-25.167,-25.167,0.805,0.805,0.790,20.977,8.955,5.071,25.197,12.979,-4.819,11.827,7.920,10.530,8.126,4.530
Mon Dec 02 20:44:41 2024,450,-25.167,-25.167,0.806,0.806,0.792,20.980,8.956,5.070,25.196,12.978,-4.819,11.829,7.919,10.530,8.126,4.530
Mon Dec 02 20:44:41 2024,455,-25.167,-25.167,0.807,0.807,0.794,20.984,8.958,5.069,25.194,12.976,-4.820,11.831,7.919,10.530,8.126,4.531
Mon Dec 02 20:44:41 2024,460,-25.167,-25.167,0.807,0.807,0.796,20.988,8.959,5.068,25.193,12.974,-4.820,11.833,7.919,10.531,8.126,4.531
Mon Dec 02 20:44:41 2024,465,-25.167,-25.167,0.808,0.808,0.798,20.992,8.960,5.068,25.192,12.973,-4.820,11.835,7.918,10.531,8.126,4.531
Mon Dec 02 20:44:41 2024,470,-25.167,-25.167,0.809,0.809,0.800,20.995,8.962,5.067,25.190,12.971,-4.820,11.838,7.918,10.531,8.127,4.531
Mon Dec 02 20:44:41 2024,475,-25.167,-25.167,0.810,0.810,0.802,20.999,8.963,5.066,25.189,12.970,-4.821,11.840,7.918,10.532,8.127,4.531
Mon Dec 02 20:44:41 2024,480,-25.166,-25.166,0.810,0.810,0.804,21.003,8.964,5.065,25.188,12.968,-4.821,11.842,7.917,10.532,8.127,4.531
Mon Dec 02 20:44:41 2024,485,-25.166,-25.166,0.811,0.811,0.806,21.006,8.966,5.064,25.186,12.967,-4.821,11.844,7.917,10.532,8.127,4.532
Mon Dec 02 20:44:41 2024,490,-25.166,-25.166,0.812,0.812,0.808,21.010,8.967,5.063,25.185,12.965,-4.822,11.846,7.917,10.532,8.128,4.532
Mon Dec 02 20:44:41 2024,495,-25.166,-25.166,0.813,0.813,0.810,21.014,8.968,5.063,25.184,12.964,-4.822,11.848,7.916,10.533,8.128,4.532
Mon Dec 02 20:44:41 2024,500,-25.216,-25.216,0.814,0.814,0.714,20.883,8.930,5.029,25.144,12.947,-4.867,11.756,7.895,10.512,8.134,4.565
Mon Dec 02 20:44:41 2024,505,-25.251,-25.251,0.799,0.799,0.656,20.797,8.907,5.018,25.129,12.948,-4.909,11.670,7.884,10.481,8.132,4.579
Mon Dec 02 20:44:41 2024,510,-25.231,-25.231,0.756,0.756,0.697,20.840,8.929,5.048,25.165,12.980,-4.927,11.647,7.903,10.435,8.131,4.548
Mon Dec 02 20:44:41 2024,515,-25.250,-25.250,0.762,0.762,0.719,20.884,8.916,5.092,25.221,13.014,-4.916,11.623,7.876,10.452,8.129,4.531
Mon Dec 02 20:44:41 2024,520,-25.262,-25.262,0.779,0.779,0.734,20.910,8.910,5.118,25.250,13.028,-4.917,11.607,7.861,10.449,8.139,4.527
Mon Dec 02 20:44:41 2024,525,-25.252,-25.252,0.822,0.822,0.730,20.889,8.924,5.096,25.208,12.991,-4.949,11.616,7.882,10.385,8.181,4.555
Mon Dec 02 20:44:41 2024,530,-25.238,-25.238,0.809,0.809,0.719,20.877,8.926,5.083,25.187,12.967,-4.952,11.645,7.888,10.369,8.195,4.563
Mon Dec 02 20:44:41 2024,535,-25.220,-25.220,0.743,0.743,0.703,20.878,8.919,5.081,25.188,12.958,-4.925,11.688,7.879,10.403,8.179,4.550
Mon Dec 02 20:44:41 2024,540,-25.229,-25.229,0.725,0.725,0.709,20.833,8.891,5.093,25.202,12.971,-4.928,11.637,7.882,10.389,8.172,4.569
Mon Dec 02 20:44:41 2024,545,-25.243,-25.243,0.719,0.719,0.719,20.795,8.863,5.105,25.217,12.988,-4.936,11.574,7.886,10.367,8.167,4.591
Mon Dec 02 20:44:41 2024,550,-25.230,-25.230,0.704,0.704,0.673,20.756,8.870,5.098,20.004,12.964,-4.932,11.625,7.896,10.359,8.190,4.624
Mon Dec 02 20:44:41 2024,555,-25.227,-25.227,0.707,0.707,0.643,20.736,8.864,5.092,20.004,12.956,-4.934,11.662,7.902,10.352,8.218,4.641
Mon Dec 02 20:44:41 2024,560,-25.240,-25.240,0.739,0.739,0.628,20.734,8.827,5.092,25.208,12.972,-4.946,11.672,7.908,10.337,8.265,4.644
Mon Dec 02 20:44:41 2024,565,-25.232,-25.232,0.723,0.723,0.614,20.753,8.827,5.067,25.194,12.977,-4.966,11.695,7.918,10.309,8.307,4.646
Mon Dec 02 20:44:41 2024,570,-25.202,-25.202,-0.656,0.656,0.605,20.805,8.873,5.014,25.147,12.968,-4.995,11.732,7.934,10.268,8.341,4.648
Mon Dec 02 20:44:41 2024,575,-25.226,-25.226,-0.695,0.695,0.649,20.833,8.904,5.018,25.141,12.965,-4.965,11.774,7.966,10.296,8.327,4.693
Mon Dec 02 20:44:41 2024,580,-25.252,-25.252,0.736,0.736,0.688,20.854,8.921,5.030,25.146,12.959,-4.932,11.808,7.987,10.336,8.300,4.727
Mon Dec 02 20:44:41 2024,585,-25.260,-25.260,0.711,0.711,0.691,20.873,8.900,5.050,25.168,12.932,-4.915,11.834,7.961,10.401,8.237,4.707
Mon Dec 02 20:44:41 2024,590,-25.260,-25.260,0.709,0.709,0.690,20.908,8.880,5.072,25.201,12.915,-4.911,11.842,7.924,10.417,8.221,4.681
Mon Dec 02 20:44:41 2024,595,-25.255,-25.255,0.739,0.739,0.690,20.951,8.872,5.088,25.236,12.917,-4.925,11.828,7.893,10.371,8.268,4.663
Mon Dec 02 20:44:41 2024,600,-25.240,-25.240,0.710,0.710,0.674,20.906,8.868,5.068,25.206,12.924,-4.928,11.800,7.900,10.366,8.279,4.664
Mon Dec 02 20:44:41 2024,605,-25.224,-25.224,-0.648,0.648,0.652,20.814,8.866,5.026,25.138,12.932,-4.925,11.769,7.933,10.392,8.262,4.678
Mon Dec 02 20:44:41 2024,610,-25.232,-25.232,0.703,0.703,0.664,20.834,8.836,5.038,25.164,12.926,-4.915,11.810,7.928,10.379,8.270,4.681
Mon Dec 02 20:44:41 2024,615,-25.242,-25.242,0.756,0.756,0.672,20.859,8.808,5.046,25.190,12.917,-4.909,11.854,7.917,10.357,8.291,4.681
Mon Dec 02 20:44:41 2024,620,-25.236,-25.236,0.722,0.722,0.650,20.837,8.817,5.015,25.164,12.910,-4.922,11.856,7.903,10.332,8.328,4.674
Mon Dec 02 20:44:41 2024,625,-25.226,-25.226,0.704,0.704,0.643,20.832,8.846,4.986,25.126,12.914,-4.930,11.854,7.903,10.340,8.326,4.665
Mon Dec 02 20:44:41 2024,630,-25.218,-25.218,0.718,0.718,0.663,20.860,8.892,4.978,25.094,12.930,-4.925,11.847,7.924,10.395,8.266,4.659
Mon Dec 02 20:44:41 2024,635,-25.220,-25.220,0.752,0.752,0.681,20.882,8.876,4.985,25.096,12.886,-4.908,11.878,7.903,10.377,8.292,4.661
Mon Dec 02 20:44:41 2024,640,-25.228,-25.228,0.802,0.802,0.701,20.906,8.835,4.999,25.110,12.810,-4.884,11.929,7.861,10.329,8.355,4.665
Mon Dec 02 20:44:41 2024,645,-25.229,-25.229,0.763,0.763,0.707,20.923,8.913,4.965,16.979,12.819,-4.904,11.877,7.868,10.330,8.325,4.636
Mon Dec 02 20:44:41 2024,650,-25.232,-25.232,0.747,0.747,0.711,20.923,8.955,4.950,14.962,12.840,-4.911,11.847,7.883,10.348,8.290,4.621
Mon Dec 02 20:44:41 2024,655,-25.242,-25.242,0.798,0.798,0.716,20.897,8.906,4.983,14.922,12.866,-4.876,11.874,7.910,10.394,8.255,4.640
Mon Dec 02 20:44:41 2024,660,-25.256,-25.256,0.803,0.803,0.704,20.884,8.874,4.993,14.906,12.852,-4.852,11.930,7.925,10.430,8.237,4.648
Mon Dec 02 20:44:41 2024,665,-25.271,-25.271,0.751,0.751,0.676,20.890,8.874,4.973,14.928,12.799,-4.848,11.999,7.922,10.443,8.242,4.642
Mon Dec 02 20:44:41 2024,670,-25.272,-25.272,0.775,0.775,0.677,20.880,8.887,4.971,25.074,12.843,-4.851,11.968,7.942,10.430,8.247,4.666
Mon Dec 02 20:44:41 2024,675,-25.267,-25.267,0.821,0.821,0.697,20.877,8.906,4.975,25.083,12.919,-4.857,11.901,7.962,10.412,8.250,4.694
Mon Dec 02 20:44:41 2024,680,-25.248,-25.248,0.776,0.776,0.752,20.970,8.908,4.981,25.092,12.875,-4.857,11.910,7.895,10.439,8.236,4.634
Mon Dec 02 20:44:41 2024,685,-25.230,-25.230,0.748,0.748,0.778,21.026,8.910,4.978,25.094,12.843,-4.857,11.942,7.860,10.474,8.225,4.609
Mon Dec 02 20:44:41 2024,690,-25.228,-25.228,0.771,0.771,0.732,20.976,8.910,4.960,25.082,12.854,-4.854,11.995,7.913,10.495,8.228,4.665
Mon Dec 02 20:44:41 2024,695,-25.244,-25.244,0.798,0.798,0.679,20.893,8.906,4.924,25.037,12.862,-4.886,11.958,7.944,10.462,8.263,4.699
Mon Dec 02 20:44:41 2024,700,-25.268,-25.268,0.819,0.819,0.642,20.817,8.901,4.887,15.016,12.863,-4.933,11.859,7.943,10.395,8.311,4.700
Mon Dec 02 20:44:41 2024,705,-25.246,-25.246,0.810,0.810,0.685,20.886,8.896,4.894,24.995,12.828,-4.890,11.920,7.917,10.387,8.308,4.659
Mon Dec 02 20:44:41 2024,710,-25.219,-25.219,0.806,0.806,0.734,20.969,8.901,4.913,25.019,12.795,-4.843,11.989,7.887,10.389,8.296,4.611
Mon Dec 02 20:44:41 2024,715,-25.214,-25.214,0.844,0.844,0.742,20.976,8.944,4.940,25.046,12.808,-4.866,11.946,7.864,10.370,8.288,4.571
Mon Dec 02 20:44:41 2024,720,-25.217,-25.217,0.868,0.868,0.747,20.972,8.954,4.960,25.065,12.821,-4.897,11.874,7.845,10.350,8.292,4.554
Mon Dec 02 20:44:41 2024,725,-25.239,-25.239,0.862,0.862,0.750,20.948,8.897,4.968,14.934,12.836,-4.950,11.741,7.838,10.330,8.315,4.585
Mon Dec 02 20:44:41 2024,730,-25.228,-25.228,0.879,0.879,0.754,20.949,8.903,4.962,14.942,12.841,-4.919,11.784,7.857,10.367,8.301,4.609
Mon Dec 02 20:44:41 2024,735,-25.208,-25.208,0.886,0.886,0.759,20.955,8.920,4.953,14.951,12.844,-4.882,11.846,7.873,10.410,8.276,4.622
Mon Dec 02 20:44:41 2024,740,-25.178,-25.178,0.838,0.838,0.771,20.953,8.918,4.945,14.963,12.853,-4.882,11.825,7.864,10.450,8.236,4.623
Mon Dec 02 20:44:41 2024,745,-25.160,-25.160,0.786,0.786,0.770,20.934,8.912,4.938,14.972,12.873,-4.904,11.774,7.854,10.457,8.219,4.618
Mon Dec 02 20:44:41 2024,750,-25.184,-25.184,0.810,0.810,0.723,20.881,8.936,4.930,14.974,12.913,-4.913,11.794,7.886,10.391,8.283,4.622
Mon Dec 02 20:44:41 2024,755,-25.208,-25.208,0.829,0.829,0.694,20.855,8.916,4.909,25.010,12.887,-4.929,11.795,7.877,10.350,8.325,4.622
Mon Dec 02 20:44:41 2024,760,-25.226,-25.226,0.837,0.837,0.692,20.868,8.846,4.880,24.981,12.785,-4.950,11.772,7.822,10.350,8.330,4.613
Mon Dec 02 20:44:41 2024,765,-25.203,-25.203,0.799,0.799,0.676,20.878,8.822,4.899,25.008,12.791,-4.947,11.754,7.786,10.397,8.301,4.587
Mon Dec 02 20:44:41 2024,770,-25.174,-25.174,0.758,0.758,0.657,20.886,8.826,4.930,25.048,12.833,-4.934,11.753,7.774,10.442,8.268,4.567
Mon Dec 02 20:44:41 2024,775,-25.194,-25.194,0.763,0.763,0.644,20.905,8.871,4.934,25.060,12.824,-4.912,11.870,7.827,10.421,8.274,4.596
Mon Dec 02 20:44:41 2024,780,-25.212,-25.212,0.767,0.767,0.640,20.919,8.904,4.942,25.072,12.820,-4.893,11.945,7.864,10.401,8.278,4.606
Mon Dec 02 20:44:41 2024,785,-25.197,-25.197,0.743,0.743,0.666,20.910,8.886,4.982,25.109,12.862,-4.884,11.842,7.824,10.412,8.257,4.522
