Timestamp,Millis,thumb_tm_aa,thumb_tm_flex,thumb_mcp_aa,thumb_mcp_flex,index_mcp_aa,index_mcp_flex,index_pip,middle_mcp_aa,middle_mcp_flex,middle_pip,ring_mcp_aa,ring_mcp_flex,ring_pip,little_mcp_aa,little_mcp_flex,little_pip
Mon Dec 02 20:51:14 2024,810,-22.748,-22.748,2.588,2.588,0.992,21.633,8.321,4.196,15.776,11.447,-3.054,13.752,8.557,10.172,8.648,6.474
Mon Dec 02 20:51:14 2024,815,-22.718,-22.718,2.570,2.570,1.017,21.620,8.266,4.191,15.780,11.447,-3.117,13.645,8.529,10.096,8.687,6.418
Mon Dec 02 20:51:14 2024,820,-22.688,-22.688,2.551,2.551,1.044,21.603,8.204,4.185,15.785,11.443,-3.191,13.521,8.491,10.009,8.729,6.351
Mon Dec 02 20:51:14 2024,825,-22.672,-22.672,2.538,2.538,1.044,21.565,8.163,4.191,15.781,11.465,-3.207,13.463,8.474,9.967,8.738,6.329
Mon Dec 02 20:51:14 2024,830,-22.673,-22.673,2.536,2.536,1.027,21.531,8.156,4.202,15.774,11.493,-3.177,13.473,8.479,9.973,8.723,6.346
Mon Dec 02 20:51:14 2024,835,-22.669,-22.669,2.522,2.522,1.024,21.498,8.161,4.216,15.761,11.525,-3.161,13.480,8.499,9.976,8.721,6.382
Mon Dec 02 20:51:14 2024,840,-22.649,-22.649,2.479,2.479,1.076,21.504,8.206,4.229,15.736,11.543,-3.213,13.464,8.558,9.964,8.775,6.458
Mon Dec 02 20:51:14 2024,845,-22.631,-22.631,2.440,2.440,1.124,21.513,8.247,4.241,15.711,11.559,-3.260,13.449,8.612,9.953,8.823,6.527
Mon Dec 02 20:51:14 2024,850,-22.622,-22.622,2.475,2.475,1.166,21.590,8.169,4.279,15.677,11.483,-3.223,13.387,8.493,9.957,8.767,6.424
Mon Dec 02 20:51:14 2024,855,-22.615,-22.615,2.514,2.514,1.204,21.668,8.086,4.317,15.645,11.406,-3.180,13.324,8.369,9.963,8.705,6.314
Mon Dec 02 20:51:14 2024,860,-22.652,-22.652,2.549,2.549,1.186,21.668,8.088,4.306,15.653,11.401,-3.168,13.353,8.370,9.964,8.685,6.296
Mon Dec 02 20:51:14 2024,865,-22.704,-22.704,2.572,2.572,1.144,21.624,8.137,4.272,15.680,11.439,-3.176,13.424,8.442,9.963,8.696,6.336
Mon Dec 02 20:51:14 2024,870,-22.735,-22.735,2.575,2.575,1.106,21.577,8.178,4.249,15.695,11.454,-3.189,13.468,8.495,9.940,8.717,6.357
Mon Dec 02 20:51:14 2024,875,-22.704,-22.704,2.534,2.534,1.096,21.538,8.183,4.259,15.678,11.413,-3.207,13.439,8.484,9.876,8.753,6.328
Mon Dec 02 20:51:14 2024,880,-22.676,-22.676,2.496,2.496,1.086,21.504,8.188,4.267,15.662,11.376,-3.224,13.411,8.475,9.818,8.785,6.301
Mon Dec 02 20:51:14 2024,885,-22.690,-22.690,2.511,2.511,1.046,21.447,8.155,4.216,15.720,11.379,-3.254,13.388,8.456,9.800,8.792,6.302
Mon Dec 02 20:51:14 2024,890,-22.709,-22.709,2.533,2.533,1.011,21.401,8.125,4.167,15.775,11.389,-3.277,13.373,8.442,9.794,8.792,6.309
Mon Dec 02 20:51:14 2024,895,-22.715,-22.715,2.543,2.543,1.013,21.366,8.121,4.156,15.776,11.393,-3.291,13.308,8.421,9.806,8.764,6.303
Mon Dec 02 20:51:14 2024,900,-22.709,-22.709,2.545,2.545,1.049,21.338,8.140,4.177,15.724,11.392,-3.299,13.189,8.390,9.836,8.707,6.284
Mon Dec 02 20:51:14 2024,905,-22.704,-22.704,2.547,2.547,1.088,21.362,8.148,4.194,15.692,11.381,-3.296,13.140,8.372,9.842,8.682,6.268
Mon Dec 02 20:51:14 2024,910,-22.696,-22.696,2.547,2.547,1.149,21.507,8.130,4.212,15.698,11.345,-3.265,13.229,8.373,9.796,8.718,6.250
Mon Dec 02 20:51:14 2024,915,-22.686,-22.686,2.546,2.546,1.228,21.701,8.109,4.235,15.702,11.300,-3.226,13.343,8.374,9.738,8.765,6.227
Mon Dec 02 20:51:14 2024,920,-22.670,-22.670,2.523,2.523,1.223,21.696,8.191,4.258,15.668,11.354,-3.240,13.303,8.368,9.779,8.762,6.238
Mon Dec 02 20:51:14 2024,925,-22.652,-22.652,2.497,2.497,1.216,21.689,8.279,4.284,15.630,11.413,-3.254,13.260,8.360,9.822,8.759,6.250
Mon Dec 02 20:51:14 2024,930,-22.652,-22.652,2.525,2.525,1.200,21.648,8.286,4.268,15.632,11.401,-3.259,13.220,8.359,9.847,8.737,6.264
Mon Dec 02 20:51:14 2024,935,-22.662,-22.662,2.593,2.593,1.173,21.577,8.238,4.219,15.661,11.339,-3.259,13.175,8.361,9.866,8.697,6.284
Mon Dec 02 20:51:14 2024,940,-22.670,-22.670,2.646,2.646,1.153,21.523,8.201,4.182,15.682,11.291,-3.259,13.140,8.363,9.880,8.667,6.300
Mon Dec 02 20:51:14 2024,945,-22.623,-22.623,2.529,2.529,1.175,21.510,8.232,4.181,15.684,11.321,-3.338,13.098,8.363,9.746,8.725,6.233
Mon Dec 02 20:51:14 2024,950,-22.594,-22.594,2.461,2.461,1.180,21.496,8.253,4.168,15.695,11.339,-3.386,13.080,8.367,9.665,8.757,6.195
Mon Dec 02 20:51:14 2024,955,-22.603,-22.603,2.484,2.484,1.143,21.475,8.274,4.117,15.745,11.346,-3.366,13.134,8.395,9.685,8.746,6.218
Mon Dec 02 20:51:14 2024,960,-22.625,-22.625,2.538,2.538,1.091,21.454,8.296,4.052,15.808,11.349,-3.323,13.213,8.431,9.738,8.719,6.261
Mon Dec 02 20:51:14 2024,965,-22.649,-22.649,2.586,2.586,1.101,21.455,8.286,4.043,15.807,11.340,-3.315,13.212,8.427,9.751,8.723,6.287
Mon Dec 02 20:51:14 2024,970,-22.675,-22.675,2.624,2.624,1.166,21.478,8.250,4.085,15.751,11.321,-3.337,13.139,8.389,9.728,8.753,6.298
Mon Dec 02 20:51:14 2024,975,-22.694,-22.694,2.656,2.656,1.225,21.527,8.228,4.131,15.703,11.299,-3.343,13.105,8.351,9.723,8.759,6.285
Mon Dec 02 20:51:14 2024,980,-22.687,-22.687,2.656,2.656,1.236,21.609,8.255,4.161,15.702,11.284,-3.302,13.185,8.335,9.769,8.703,6.221
Mon Dec 02 20:51:14 2024,985,-22.680,-22.680,2.656,2.656,1.250,21.704,8.286,4.195,15.696,11.271,-3.256,13.272,8.321,9.819,8.643,6.153
Mon Dec 02 20:51:14 2024,990,-22.675,-22.675,2.652,2.652,1.281,21.749,8.313,4.228,15.671,11.289,-3.220,13.310,8.329,9.854,8.611,6.129
Mon Dec 02 20:51:14 2024,995,-22.669,-22.669,2.647,2.647,1.322,21.785,8.343,4.265,15.637,11.319,-3.181,13.339,8.347,9.889,8.584,6.114
Mon Dec 02 20:51:15 2024,0,-22.695,-22.695,2.675,2.675,1.291,21.756,8.317,4.246,15.663,11.335,-3.194,13.347,8.370,9.899,8.622,6.184
Mon Dec 02 20:51:15 2024,5,-22.736,-22.736,2.721,2.721,1.217,21.687,8.258,4.192,15.725,11.338,-3.239,13.340,8.391,9.890,8.697,6.298
Mon Dec 02 20:51:15 2024,10,-22.768,-22.768,2.748,2.748,1.175,21.656,8.224,4.155,15.765,11.337,-3.277,13.311,8.399,9.878,8.751,6.379
Mon Dec 02 20:51:15 2024,15,-22.737,-22.737,2.684,2.684,1.289,21.798,8.312,4.212,15.691,11.317,-3.262,13.206,8.345,9.860,8.694,6.276
Mon Dec 02 20:51:15 2024,20,-22.706,-22.706,2.619,2.619,1.404,21.940,8.400,4.269,15.613,11.297,-3.246,13.107,8.293,9.843,8.632,6.168
Mon Dec 02 20:51:15 2024,25,-22.693,-22.693,2.607,2.607,1.370,21.844,8.341,4.264,15.600,11.276,-3.280,13.066,8.280,9.820,8.634,6.152
Mon Dec 02 20:51:15 2024,30,-22.686,-22.686,2.611,2.611,1.299,21.695,8.248,4.243,15.606,11.257,-3.326,13.046,8.281,9.798,8.652,6.165
Mon Dec 02 20:51:15 2024,35,-22.710,-22.710,2.628,2.628,1.272,21.634,8.202,4.231,15.613,11.244,-3.358,13.008,8.270,9.762,8.685,6.157
Mon Dec 02 20:51:15 2024,40,-22.747,-22.747,2.651,2.651,1.282,21.647,8.199,4.228,15.619,11.238,-3.372,12.969,8.256,9.728,8.718,6.138
Mon Dec 02 20:51:15 2024,45,-22.780,-22.780,2.665,2.665,1.292,21.664,8.207,4.223,15.624,11.233,-3.381,12.931,8.248,9.699,8.744,6.121
Mon Dec 02 20:51:15 2024,50,-22.762,-22.762,2.622,2.622,1.270,21.652,8.241,4.208,15.617,11.234,-3.361,12.917,8.284,9.709,8.712,6.132
Mon Dec 02 20:51:15 2024,55,-22.744,-22.744,2.593,2.593,1.267,21.665,8.275,4.203,15.602,11.231,-3.339,12.928,8.314,9.725,8.684,6.140
Mon Dec 02 20:51:15 2024,60,-22.727,-22.727,2.602,2.602,1.326,21.769,8.331,4.228,15.560,11.216,-3.300,13.022,8.338,9.764,8.657,6.138
Mon Dec 02 20:51:15 2024,65,-22.712,-22.712,2.610,2.610,1.379,21.860,8.365,4.250,15.526,11.198,-3.266,13.105,8.350,9.790,8.641,6.127
Mon Dec 02 20:51:15 2024,70,-22.703,-22.703,2.616,2.616,1.425,21.934,8.368,4.268,15.505,11.175,-3.242,13.171,8.341,9.796,8.640,6.103
Mon Dec 02 20:51:15 2024,75,-22.710,-22.710,2.587,2.587,1.398,21.877,8.246,4.249,15.541,11.144,-3.259,13.116,8.270,9.718,8.688,6.036
Mon Dec 02 20:51:15 2024,80,-22.715,-22.715,2.562,2.562,1.375,21.829,8.143,4.232,15.571,11.117,-3.274,13.070,8.210,9.651,8.730,5.980
Mon Dec 02 20:51:15 2024,85,-22.738,-22.738,2.638,2.638,1.349,21.768,8.140,4.222,15.605,11.214,-3.226,13.123,8.285,9.728,8.697,6.070
Mon Dec 02 20:51:15 2024,90,-22.754,-22.754,2.690,2.690,1.330,21.724,8.133,4.213,15.629,11.281,-3.194,13.159,8.333,9.779,8.677,6.131
Mon Dec 02 20:51:15 2024,95,-22.742,-22.742,2.719,2.719,1.315,21.732,8.172,4.222,15.629,11.294,-3.212,13.220,8.380,9.789,8.715,6.188
Mon Dec 02 20:51:15 2024,100,-22.721,-22.721,2.735,2.735,1.303,21.761,8.225,4.235,15.621,11.285,-3.248,13.283,8.421,9.781,8.771,6.237
Mon Dec 02 20:51:15 2024,105,-22.696,-22.696,2.717,2.717,1.312,21.813,8.246,4.251,15.613,11.284,-3.276,13.268,8.406,9.763,8.788,6.211
Mon Dec 02 20:51:15 2024,110,-22.670,-22.670,2.668,2.668,1.340,21.882,8.234,4.266,15.606,11.290,-3.294,13.178,8.337,9.737,8.766,6.116
Mon Dec 02 20:51:15 2024,115,-22.644,-22.644,2.620,2.620,1.366,21.947,8.222,4.281,15.599,11.295,-3.310,13.090,8.272,9.712,8.743,6.023
Mon Dec 02 20:51:15 2024,120,-22.657,-22.657,2.632,2.632,1.406,21.994,8.297,4.308,15.579,11.393,-3.260,13.172,8.372,9.800,8.715,6.168
Mon Dec 02 20:51:15 2024,125,-22.668,-22.668,2.640,2.640,1.444,22.041,8.368,4.335,15.560,11.486,-3.214,13.245,8.463,9.881,8.688,6.300
Mon Dec 02 20:51:15 2024,130,-22.683,-22.683,2.640,2.640,1.411,22.024,8.344,4.311,15.578,11.425,-3.206,13.288,8.455,9.905,8.673,6.295
Mon Dec 02 20:51:15 2024,135,-22.700,-22.700,2.637,2.637,1.352,21.985,8.287,4.270,15.608,11.311,-3.212,13.321,8.413,9.909,8.662,6.240
Mon Dec 02 20:51:15 2024,140,-22.718,-22.718,2.654,2.654,1.316,21.958,8.245,4.247,15.630,11.244,-3.226,13.322,8.375,9.908,8.664,6.210
Mon Dec 02 20:51:15 2024,145,-22.740,-22.740,2.710,2.710,1.326,21.952,8.231,4.258,15.640,11.266,-3.258,13.260,8.350,9.897,8.689,6.224
Mon Dec 02 20:51:15 2024,150,-22.760,-22.760,2.760,2.760,1.331,21.945,8.216,4.267,15.648,11.282,-3.287,13.207,8.327,9.887,8.711,6.234
Mon Dec 02 20:51:15 2024,155,-22.763,-22.763,2.760,2.760,1.330,22.043,8.364,4.286,15.616,11.356,-3.286,13.248,8.387,9.907,8.706,6.240
Mon Dec 02 20:51:15 2024,160,-22.765,-22.765,2.761,2.761,1.329,22.138,8.504,4.304,15.586,11.427,-3.284,13.284,8.444,9.925,8.702,6.247
Mon Dec 02 20:51:15 2024,165,-22.750,-22.750,2.726,2.726,1.316,22.106,8.450,4.284,15.608,11.422,-3.286,13.293,8.458,9.924,8.714,6.262
Mon Dec 02 20:51:15 2024,170,-22.728,-22.728,2.678,2.678,1.299,22.039,8.342,4.252,15.646,11.399,-3.290,13.297,8.462,9.918,8.729,6.282
Mon Dec 02 20:51:15 2024,175,-22.710,-22.710,2.646,2.646,1.323,22.038,8.291,4.260,15.647,11.391,-3.283,13.298,8.438,9.924,8.725,6.276
Mon Dec 02 20:51:15 2024,180,-22.699,-22.699,2.633,2.633,1.388,22.103,8.300,4.309,15.611,11.398,-3.268,13.296,8.384,9.942,8.699,6.242
